DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20050919,0.76686,0.77215,0.76509,0.76616,3090084.124
20050920,0.76612,0.77335,0.76512,0.77096,3120128.543
20050921,0.77114,0.7731,0.7613,0.76227,3111270.389
20050922,0.76241,0.76375,0.7561,0.75651,3118102.87
20050925,0.75624,0.75845,0.754,0.75642,3139159.566
20050926,0.75655,0.7574,0.75212,0.75518,3142746.149
20050927,0.75515,0.75985,0.75364,0.75844,3134264.277
20050928,0.75875,0.76223,0.75695,0.75909,3139539.81
20050929,0.75926,0.76437,0.75774,0.76171,3133164.823
20051002,0.76215,0.76358,0.75844,0.76256,3118849.164
20051003,0.76295,0.76473,0.76136,0.76327,3122292.67
20051004,0.76332,0.7637,0.75541,0.75609,3121468.235
20051005,0.7562,0.76043,0.75488,0.75793,3136310.409
