DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20050529,1.25718,1.25764,1.24566,1.24692,1350926.1
20050530,1.24683,1.24886,1.22888,1.22975,1336738
20050531,1.22934,1.23386,1.21581,1.21756,1340420.4
20050601,1.21695,1.22933,1.21695,1.2262,1334145.5
20050602,1.22584,1.23318,1.21989,1.22302,1325312.1
20050605,1.22218,1.22919,1.22137,1.22545,1338563.7
20050606,1.22488,1.23124,1.22342,1.22794,1334430.8
20050607,1.22757,1.23508,1.22055,1.22269,1284123.2
20050608,1.22235,1.22547,1.2177,1.22234,1330473.6
20050609,1.22202,1.2247,1.21032,1.21123,1296844
20050612,1.21041,1.21183,1.20262,1.21051,1336071.4
20050613,1.2101,1.21496,1.20201,1.20256,1325977.7
20050614,1.20243,1.21306,1.20121,1.21118,1335578.2
20050615,1.21053,1.21656,1.20556,1.21054,1346713.3
20050616,1.21053,1.22887,1.20868,1.22801,1331313
20050619,1.22377,1.22648,1.21215,1.21493,1338206.5
20050620,1.21468,1.21838,1.20682,1.2178,1330207.5
20050621,1.21738,1.22032,1.20971,1.21237,1343969.7
20050622,1.21226,1.21414,1.20162,1.20358,1341757.4
20050623,1.20297,1.21058,1.19861,1.20893,1330631.1
20050626,1.2081,1.21836,1.2081,1.2157,1342664.6
20050627,1.2157,1.21722,1.20455,1.20486,1326797.4
20050628,1.20458,1.21096,1.20144,1.20638,1326758.1
20050629,1.2062,1.21184,1.20421,1.21003,1330304.4
20050630,1.21003,1.21048,1.19354,1.19526,1339894.3
20050703,1.19462,1.19479,1.18834,1.18974,1346607.6
20050704,1.1895,1.19376,1.18663,1.19065,1330566.9
20050705,1.19002,1.19492,1.18893,1.19259,1339395.1
20050706,1.19212,1.2038,1.19046,1.19441,1334092.3
20050707,1.19408,1.1983,1.18738,1.19615,1343142.5
20050710,1.19633,1.20839,1.19526,1.20651,1334783.5
20050711,1.20612,1.22549,1.20485,1.22363,1339077.8
20050712,1.22325,1.22418,1.20723,1.20896,1336655.1
20050713,1.2086,1.2123,1.20528,1.20773,1335165.6
20050714,1.20742,1.2135,1.20209,1.20292,1334063.9
20050717,1.2021,1.20869,1.20151,1.20469,1342580.7
20050718,1.20455,1.2064,1.19521,1.20302,1330820.9
20050719,1.20297,1.21859,1.20145,1.21339,1335207.7
20050720,1.21307,1.2246,1.20978,1.21653,1334000.5
20050721,1.2164,1.2188,1.2049,1.20602,1328414
20050724,1.20567,1.20859,1.20242,1.20541,1347066.4
20050725,1.20525,1.20675,1.1978,1.20072,1330121.2
20050726,1.20065,1.20823,1.19634,1.20638,1349366.8
20050727,1.2058,1.21479,1.20336,1.21317,1332266.6
20050728,1.21287,1.2158,1.20732,1.2116,1335069.2
20050731,1.21149,1.22453,1.21132,1.21738,1336969.3
20050801,1.2169,1.22479,1.21669,1.21848,1336929.5
20050802,1.21843,1.23426,1.21453,1.23301,1341311.2
20050803,1.2328,1.24006,1.22984,1.23795,1331252.2
20050804,1.23742,1.23934,1.2307,1.23523,1343084.3
20050807,1.2359,1.23883,1.23114,1.23474,1346854.8
20050808,1.23422,1.24123,1.23267,1.23661,1340255.4
20050809,1.23652,1.24237,1.23329,1.23748,1343410.5
20050810,1.2376,1.24758,1.23728,1.24696,1341926.7
20050811,1.24663,1.24846,1.23833,1.24342,1344261
